,input,acp,output
430,The administrator may choose to upload a file containing LOINC code information .,1,{decision: allow; subject: administrator; action: upload; resource: file containing loinc code information; purpose: none; condition: none}
431,The administrator has authenticated himself or herself in the iTrust Medical Records system (UC2).,1,{decision: allow; subject: administrator; action: authenticate; resource: administrator; condition: none; purpose: none}
432,"The date for the appointment is in the past, an error message is displayed and the appointment is not edited.",0,{decision: allow; subject: none; action: display; resource: date for the appointment; condition: none; purpose: none}
433,"The patient or representative enters the text of the response message (up to 1000 characters) he or she wishes to send, then clicks the send button.",1,{decision: allow; subject: patient; action: enter; resource: text of the response message; purpose: send; condition: none | decision: allow; subject: representative; action: enter; resource: text of the response message; purpose: send; condition: none}
434,Demographic information is entered possibly and possibly edited .,1,{decision: allow; subject: none; action: edit; resource: demographic information; purpose: none; condition: none | decision: allow; subject: none; action: enter; resource: demographic information; purpose: none; condition: none}
435,"By default, all types of information are selected for monitoring.",0,{decision: allow; subject: none; action: select; resource: types of information; condition: by default; purpose: none}
436,"Upon recording the results of the lab procedure, the status is updated to pending.",1,{decision: allow; subject: none; action: update; resource: status; purpose: none; condition: upon recording the results of the lab procedure}
437,The administrator has chosen the same drug from both lists.,1,{decision: allow; subject: administrator; action: choose; resource: same drug; purpose: none; condition: none}
438,"The HCP chooses ""Potential Prescription-Renewals"" and is presented with a list of patients  that satisfy all of the three conditions: (1) patients for whom the HCP is a DLHCP, (2) special-diagnosis-history patients , (3) patients whose prescriptions will expire within 7 days (including the 7th day) from the current date.",1,"{decision: allow; subject: hcp; action: choose; resource: ""potential prescription-renewals”; purpose: none; condition: none}"
439,A sending HCP views a list of previously sent patient referrals.,1,{decision: allow; subject: sending hcp; action: view; resource: list of previously sent patient referrals; purpose: none; condition: none}
